Date,AEFES.IS,AGHOL.IS,AKBNK.IS,AKSEN.IS,ALGYO.IS,ALARK.IS,ARCLK.IS,ASELS.IS,ASTOR.IS,BIMAS.IS,BIOEN.IS,CANTE.IS,CCOLA.IS,DOAS.IS,EKGYO.IS,ENJSA.IS,EUPWR.IS,EREGL.IS,FROTO.IS,GARAN.IS,GESAN.IS,GUBRF.IS,GWIND.IS,HEKTS.IS,ISCTR.IS,ISDMR.IS,KARSN.IS,KCHOL.IS,KMPUR.IS,KONTR.IS,KRDMD.IS,MGROS.IS,ODAS.IS,OTKAR.IS,OYAKC.IS,PENTA.IS,PETKM.IS,PGSUS.IS,QUAGR.IS,SAHOL.IS,SASA.IS,SELEC.IS,SISE.IS,SKBNK.IS,SMRTG.IS,SOKM.IS,TAVHL.IS,TCELL.IS,THYAO.IS,TKFEN.IS,TOASO.IS,TSKB.IS,TTKOM.IS,TTRAK.IS,TUPRS.IS,TURSG.IS,ULKER.IS,VAKBN.IS,VESBE.IS,VESTL.IS,YATAS.IS,YKBNK.IS,ZOREN.IS
2022-08-16,2.5946240425109863,71.17507934570312,8.997745513916016,29.299442291259766,8.305744171142578,40.039798736572266,67.23725128173828,11.918977737426758,,104.07135009765625,9.0,4.066065788269043,152.65834045410156,60.073612213134766,3.3335649967193604,12.713522911071777,,13.58365249633789,29.460363388061523,16.537384033203125,17.700000762939453,103.30000305175781,11.074241638183594,10.641372680664062,2.2052066326141357,22.321624755859375,7.550000190734863,38.76361083984375,8.6130952835083,10.154777526855469,10.395041465759277,67.9444808959961,4.309999942779541,93.48164367675781,3.646152973175049,44.0,10.539999961853027,40.510684967041016,3.081818103790283,21.646286010742188,2.844352960586548,17.545900344848633,22.751251220703125,2.8219141960144043,8.121212005615234,15.88135051727295,61.54999923706055,15.89809799194336,66.96453094482422,24.58077621459961,69.321533203125,3.859999895095825,9.140000343322754,98.99040222167969,31.402313232421875,0.6367959380149841,14.881816864013672,4.550000190734863,8.663092613220215,27.479999542236328,15.423125267028809,4.920172214508057,1.6469190120697021
2022-08-17,2.638153314590454,69.9703598022461,9.618574142456055,30.225086212158203,7.99500036239624,41.382022857666016,67.3355484008789,12.3156156539917,,106.23558044433594,8.979999542236328,4.127714157104492,157.34951782226562,61.10768127441406,3.5407354831695557,12.756013870239258,,13.671731948852539,29.390737533569336,18.182554244995117,17.337499618530273,103.9000015258789,10.918007850646973,10.879866600036621,2.422873020172119,22.51742935180664,7.900000095367432,40.23929214477539,8.482300758361816,10.17126178741455,10.50072193145752,70.79728698730469,4.400000095367432,92.71232604980469,3.6102559566497803,43.4555549621582,10.729999542236328,43.313697814941406,3.0799999237060547,22.2708683013916,2.841670036315918,18.115379333496094,23.093950271606445,3.1012163162231445,8.156564712524414,15.748769760131836,62.29999923706055,16.261537551879883,67.8034439086914,24.891231536865234,69.53071594238281,3.950000047683716,9.229999542236328,98.3544921875,31.98868179321289,0.6552869081497192,15.335305213928223,4.880000114440918,8.653542518615723,27.979999542236328,15.23917007446289,5.280399322509766,1.6832480430603027
2022-08-18,2.584071159362793,68.04280090332031,9.388951301574707,28.090438842773438,7.81299352645874,40.90940856933594,69.30155181884766,12.851076126098633,,100.68385314941406,9.149999618530273,4.1009111404418945,162.82254028320312,61.10768127441406,3.4277334213256836,12.781508445739746,,14.425291061401367,29.921634674072266,17.97690773010254,17.25,103.4000015258789,10.743392944335938,10.868510246276855,2.497807025909424,23.47686767578125,7.789999961853027,42.11088180541992,8.491989135742188,10.544923782348633,11.2885160446167,71.17766571044922,4.369999885559082,93.02794647216797,3.569230079650879,44.400001525878906,11.0600004196167,44.47991180419922,3.1054539680480957,22.09241485595703,2.833620071411133,18.45903205871582,24.27434730529785,3.27457594871521,8.005049705505371,15.20897388458252,61.70000076293945,16.80203628540039,68.74104309082031,24.745136260986328,72.79389190673828,3.930000066757202,9.449999809265137,99.49913787841797,34.4493522644043,0.6934261322021484,14.72448444366455,4.78000020980835,8.634438514709473,27.639999389648438,14.929351806640625,5.192538738250732,1.6711390018463135
2022-08-19,2.572199583053589,67.46453094482422,9.014754295349121,27.259248733520508,7.91509485244751,44.5768928527832,69.89134979248047,12.662674903869629,,100.1192626953125,9.010000228881836,4.465435981750488,163.2134552001953,65.53484344482422,3.4465670585632324,13.214924812316895,,14.542728424072266,29.138341903686523,17.497066497802734,16.6875,106.0,10.872056007385254,11.146753311157227,2.49423885345459,23.77057456970215,8.260000228881836,41.78695297241211,9.082987785339355,10.319628715515137,11.682413101196289,70.55955505371094,4.369999885559082,94.86246490478516,3.617948055267334,43.58888626098633,11.600000381469727,43.66151428222656,3.299999952316284,21.949655532836914,2.844352960586548,18.321571350097656,24.48377227783203,3.370887279510498,7.919190883636475,14.820699691772461,60.79999923706055,17.43572235107422,67.6060562133789,25.950435638427734,71.3714828491211,4.059999942779541,9.579999923706055,104.20488739013672,34.229461669921875,0.7049829959869385,14.585661888122559,4.659999847412109,8.806364059448242,28.520000457763672,14.997124671936035,4.9816741943359375,1.6893030405044556
2022-08-22,2.572199583053589,69.10295104980469,9.150826454162598,27.297029495239258,8.039392471313477,44.19880294799805,72.053955078125,12.791580200195312,,103.97724151611328,8.989999771118164,4.910370826721191,160.86788940429688,63.33742904663086,3.653738021850586,13.877795219421387,,14.405717849731445,28.920764923095703,17.99404525756836,16.225000381469727,108.0,10.908817291259766,11.652132987976074,2.6619484424591064,23.829315185546875,8.510000228881836,41.75096130371094,9.131431579589844,10.374577522277832,11.58634090423584,75.21914672851562,4.590000152587891,95.71068572998047,3.8717939853668213,43.64444351196289,11.970000267028809,43.15001678466797,3.141818046569824,22.7526912689209,2.841670036315918,19.293615341186523,24.160114288330078,3.496091604232788,8.106060028076172,15.104803085327148,60.95000076293945,18.544675827026367,66.8658447265625,26.37046241760254,71.49697875976562,4.349999904632568,9.9399995803833,107.59642791748047,33.842037200927734,0.7246301770210266,15.14095401763916,4.880000114440918,8.93053150177002,30.020000457763672,15.394078254699707,5.087106704711914,1.7316869497299194
2022-08-23,2.710702657699585,68.04280090332031,9.76314926147461,27.297029495239258,8.03051471710205,43.76399230957031,71.90650177001953,12.880824089050293,,104.16543579101562,9.170000076293945,5.181085109710693,158.91323852539062,64.0483627319336,3.7384893894195557,14.183735847473145,,14.425291061401367,29.495174407958984,19.77631187438965,16.462499618530273,105.80000305175781,11.239665985107422,11.629419326782227,2.9260027408599854,24.181760787963867,8.470000267028809,43.38861083984375,9.049078941345215,10.544923782348633,11.663198471069336,76.59801483154297,4.630000114440918,98.33424377441406,3.792306900024414,43.488887786865234,12.0,42.37253952026367,3.0654540061950684,23.198822021484375,2.8550870418548584,19.303436279296875,24.388582229614258,3.6790823936462402,8.030303001403809,15.568839073181152,62.650001525878906,19.290191650390625,66.91519165039062,26.48003578186035,71.62248992919922,4.449999809265137,10.199999809265137,105.13755798339844,35.69539260864258,0.7119170427322388,15.696244239807129,5.139999866485596,8.940082550048828,30.059999465942383,15.268216133117676,5.517621994018555,1.7256319522857666
2022-08-24,2.668492317199707,66.5489501953125,9.414464950561523,26.91921615600586,7.928411960601807,43.65056228637695,70.08795166015625,12.573431015014648,,104.54183197021484,9.399999618530273,5.022944927215576,154.22207641601562,65.34095001220703,3.5784029960632324,14.277217864990234,,14.02404499053955,28.76410675048828,20.067644119262695,15.949999809265137,102.0,11.745129585266113,11.2489652633667,2.68692684173584,23.672672271728516,8.100000381469727,41.8409423828125,9.397865295410156,10.347103118896484,11.18283748626709,75.50443267822266,4.550000190734863,95.1780776977539,3.6897430419921875,43.400001525878906,11.449999809265137,41.492759704589844,2.972727060317993,22.39578628540039,2.7933690547943115,19.126699447631836,23.322412490844727,3.6405580043792725,8.181818008422852,15.748769760131836,62.400001525878906,19.402019500732422,67.75409698486328,25.493881225585938,71.12046813964844,4.420000076293945,9.84000015258789,104.41685485839844,35.70586013793945,0.6980488896369934,16.436634063720703,5.0,8.806364059448242,30.360000610351562,14.745397567749023,5.30675745010376,1.713523030281067
2022-08-25,2.763465642929077,71.22327423095703,10.188372611999512,26.59807586669922,8.03051471710205,43.65056228637695,70.23539733886719,12.989900588989258,,105.01232147216797,9.40999984741211,5.039027214050293,152.5606231689453,65.1470718383789,3.61607027053833,14.345203399658203,,14.229560852050781,29.164453506469727,22.072694778442383,15.487500190734863,103.69999694824219,11.919743537902832,11.390925407409668,2.797544002532959,24.612529754638672,8.119999885559082,42.65077209472656,9.417242050170898,10.363587379455566,11.451839447021484,77.69158935546875,4.579999923706055,95.69095611572266,3.7846150398254395,43.38888931274414,11.90999984741211,42.43391799926758,2.8690900802612305,23.198822021484375,2.8121531009674072,19.62744903564453,23.64607048034668,3.746500253677368,8.282828330993652,15.578307151794434,63.45000076293945,20.40846061706543,69.382568359375,24.9825439453125,71.6643295288086,4.679999828338623,10.279999732971191,104.2896728515625,36.501651763916016,0.7119170427322388,16.464399337768555,5.5,8.911428451538086,30.239999771118164,14.813170433044434,5.763630390167236,1.7316869497299194
2022-08-26,2.8003997802734375,70.11492156982422,10.188372611999512,27.202577590942383,8.012757301330566,44.02865982055664,70.48114776611328,13.237799644470215,,106.23558044433594,9.729999542236328,4.872847080230713,154.80845642089844,64.24224090576172,3.7290725708007812,14.61715030670166,,14.435077667236328,29.495174407958984,21.42148208618164,16.424999237060547,107.0,11.772699356079102,11.265999794006348,2.7582926750183105,24.808334350585938,8.3100004196167,42.29084777832031,10.076061248779297,10.654824256896973,11.643983840942383,77.7391357421875,4.610000133514404,94.88218688964844,3.887178897857666,42.72222137451172,13.100000381469727,41.69736099243164,2.7509090900421143,22.699155807495117,2.8255701065063477,19.912193298339844,23.322412490844727,3.688713312149048,8.191919326782227,15.606719017028809,62.75,20.110258102416992,68.79039001464844,25.146902084350586,72.37553405761719,4.619999885559082,10.680000305175781,105.22235107421875,35.98857879638672,0.7165398001670837,16.196006774902344,6.050000190734863,8.940082550048828,29.899999618530273,14.687307357788086,6.1502156257629395,1.8346199989318848
2022-08-29,2.737084150314331,68.71745300292969,10.111832618713379,26.59807586669922,7.981682777404785,44.7092170715332,70.23539733886719,13.118807792663574,,105.67100524902344,10.390000343322754,4.867486000061035,153.44021606445312,64.43612670898438,3.7949907779693604,14.60865306854248,,14.288280487060547,29.47776985168457,20.753131866455078,15.737500190734863,117.0999984741211,12.55387020111084,11.618062973022461,2.8403635025024414,24.475467681884766,8.229999542236328,41.76895523071289,10.371561050415039,11.715360641479492,11.595947265625,77.97687530517578,4.559999942779541,94.15232849121094,3.856410026550293,42.56666564941406,13.449999809265137,41.90195846557617,2.5545449256896973,23.020368576049805,2.8470370769500732,19.69618034362793,23.627029418945312,3.5442469120025635,8.595958709716797,15.294204711914062,61.45000076293945,20.576202392578125,69.53060150146484,25.786073684692383,75.30401611328125,4.519999980926514,10.90999984741211,104.50164031982422,37.81051254272461,0.7442773580551147,16.12196922302246,6.650000095367432,8.949634552001953,29.15999984741211,14.658262252807617,6.0272111892700195,1.8104000091552734
2022-08-31,2.725212574005127,71.56060028076172,9.967256546020508,26.900325775146484,8.487751007080078,46.78872299194336,69.05580139160156,12.920488357543945,,102.94218444824219,10.449999809265137,4.642337799072266,156.3721923828125,64.56539154052734,3.7761571407318115,14.566160202026367,,14.082763671875,28.885953903198242,19.707763671875,16.75,117.0,13.426944732666016,11.652132987976074,2.8260903358459473,24.162181854248047,8.100000381469727,41.04911422729492,10.512045860290527,12.567087173461914,11.355767250061035,77.64404296875,4.510000228881836,94.23123168945312,3.7820510864257812,41.766666412353516,14.420000076293945,42.69989776611328,2.8054540157318115,22.716997146606445,2.8711869716644287,19.617630004882812,23.58895492553711,3.6020336151123047,9.454545021057129,15.985522270202637,62.349998474121094,20.128894805908203,72.1460189819336,27.192256927490234,73.92344665527344,4.920000076293945,10.489999771118164,103.65376281738281,37.62204360961914,0.7743251919746399,16.658750534057617,7.309999942779541,8.997391700744629,29.68000030517578,15.636123657226562,6.185359477996826,1.7740709781646729
2022-09-01,2.6605775356292725,70.54862213134766,10.077816009521484,27.788188934326172,8.767420768737793,50.99497985839844,68.1219482421875,12.613094329833984,,102.84809112548828,10.3100004196167,4.395747184753418,152.8538055419922,63.886775970458984,3.766740083694458,14.345203399658203,,13.6521577835083,28.52911949157715,19.46784210205078,17.462499618530273,116.0,14.612483978271484,11.52720832824707,2.868910074234009,23.594350814819336,7.880000114440918,39.91535949707031,10.570176124572754,13.570598602294922,11.125192642211914,77.83422088623047,4.840000152587891,103.64054870605469,3.684614896774292,45.93333435058594,13.899999618530273,42.14748001098633,2.7127270698547363,22.413631439208984,2.8175199031829834,19.293615341186523,22.751251220703125,3.7272377014160156,10.398988723754883,16.070751190185547,61.0,19.998428344726562,70.172119140625,27.776641845703125,74.46731567382812,5.409999847412109,10.420000076293945,103.35700988769531,35.48596954345703,0.7928171753883362,16.44588851928711,7.659999847412109,8.787260055541992,29.899999618530273,16.304168701171875,6.651019096374512,1.7861809730529785
2022-09-02,2.697511911392212,70.50044250488281,11.081343650817871,28.78939437866211,8.705272674560547,50.14427185058594,68.85919952392578,13.50553035736084,,102.0953140258789,10.600000381469727,4.334099769592285,154.41754150390625,64.1776123046875,3.813824415206909,14.421688079833984,,13.789169311523438,29.112239837646484,20.890228271484375,16.799999237060547,116.5999984741211,14.713577270507812,11.578313827514648,3.1543734073638916,23.809734344482422,8.050000190734863,41.57100296020508,10.478134155273438,13.408906936645508,11.250086784362793,81.49533081054688,5.0,102.12164306640625,3.8153839111328125,42.68888854980469,13.930000305175781,42.43391799926758,2.7290899753570557,23.377275466918945,2.8658199310302734,19.529264450073242,23.76030158996582,4.093220233917236,10.272727012634277,16.979881286621094,61.400001525878906,20.37118911743164,70.86299133300781,27.447925567626953,76.9774398803711,5.949999809265137,10.859999656677246,103.272216796875,35.26607894897461,0.8136195540428162,17.362119674682617,8.34000015258789,8.911428451538086,32.060001373291016,16.86571502685547,6.861883163452148,1.8104000091552734
2022-09-05,2.72125506401062,71.07870483398438,12.067864418029785,28.827177047729492,8.931671142578125,50.52236557006836,70.77604675292969,14.269059181213379,,107.17654418945312,10.760000228881836,4.390387058258057,155.00393676757812,64.11296844482422,4.124580383300781,14.778618812561035,,15.15927791595459,29.242782592773438,21.67854118347168,17.112499237060547,116.30000305175781,14.777908325195312,11.805451393127441,3.4398372173309326,26.178958892822266,8.079999923706055,45.1252326965332,10.972249984741211,13.004674911499023,12.37413501739502,84.68097686767578,5.079999923706055,101.23397064208984,3.8820509910583496,42.77777862548828,14.010000228881836,44.52083206176758,2.709089994430542,24.858430862426758,3.045604944229126,19.578359603881836,24.502811431884766,4.4977264404296875,10.757575035095215,17.368154525756836,63.04999923706055,21.414907455444336,74.16927337646484,28.050575256347656,77.52130126953125,6.539999961853027,11.529999732971191,104.84080505371094,35.339378356933594,0.8425122499465942,17.343610763549805,9.170000076293945,9.064250946044922,33.18000030517578,16.836668014526367,7.125463485717773,1.8164550065994263
2022-09-06,2.763465642929077,75.65665435791016,13.241483688354492,27.58039093017578,9.455497741699219,49.813446044921875,70.92350006103516,13.981496810913086,,106.32967376708984,10.760000228881836,4.315337181091309,153.0492706298828,63.27279281616211,4.246999263763428,14.583157539367676,,15.550738334655762,29.295001983642578,22.17551612854004,16.825000762939453,112.69999694824219,14.244874954223633,11.629419326782227,3.757415294647217,26.962175369262695,7.920000076293945,44.14444351196289,10.899585723876953,12.38100528717041,13.152320861816406,87.3436050415039,5.0,98.19615936279297,4.015384197235107,42.44444274902344,13.729999542236328,44.88911056518555,2.6581809520721436,24.662132263183594,3.0321879386901855,20.776229858398438,24.31242561340332,4.9407572746276855,10.686867713928223,18.06894302368164,62.79999923706055,21.545372009277344,72.6888427734375,27.539236068725586,76.47541809082031,7.190000057220459,11.300000190734863,105.34954071044922,35.161373138427734,0.8286439776420593,16.954906463623047,10.079999923706055,8.959185600280762,32.20000076293945,16.381624221801758,7.2748260498046875,1.76801598072052
2022-09-07,2.7885284423828125,74.98201751708984,13.343536376953125,27.3914852142334,9.98376178741455,51.37306594848633,71.46414947509766,14.209563255310059,,106.98835754394531,10.819999694824219,4.267090797424316,151.09461975097656,64.56539154052734,4.595422744750977,14.3876953125,,15.041839599609375,29.416847229003906,20.65030860900879,16.649999618530273,113.9000015258789,13.959976196289062,11.81680679321289,3.671776533126831,25.826513290405273,8.050000190734863,44.18043518066406,10.667061805725098,12.681289672851562,12.575887680053711,85.58436584472656,4.880000114440918,96.85478973388672,4.069230079650879,42.43333435058594,13.869999885559082,47.7944221496582,2.661818027496338,24.787050247192383,2.9919381141662598,20.12820053100586,25.016857147216797,4.594038009643555,10.656564712524414,18.229934692382812,65.94999694824219,23.148231506347656,73.72513580322266,28.48886489868164,75.34586334228516,6.829999923706055,12.069999694824219,104.2896728515625,35.46503448486328,0.8390446305274963,17.260316848754883,10.710000038146973,8.93053150177002,34.0,16.168624877929688,6.888241291046143,1.7256319522857666
